CASE ID,OPEN DATE,CLOSED DATE,STATUS,TYPE,REQUEST DESCRIPTION,LOCATION DESCRIPTION,SUPERVISOR DISTRICT,ADDRESS,POSITION
3284800,01/18/2014 12:02:00 PM,,Open,Graffiti on Private Property,Graffiti - Private  Private property graffiti,807 ULLOA ST,7,"807 ULLOA ST, SAN FRANCISCO, CA, 94127","(37.740591864199, -122.465124972336)"
3243616,01/07/2014 01:16:00 PM,01/10/2014 05:18:00 AM,Closed,Request for City Services,Storage container has graffiti.  Please let contractor know to fix.,1541 Ulloa St,7,"1541 ULLOA ST, SAN FRANCISCO, CA, 94116","(37.741256791142, -122.472791563321)"
3242619,01/07/2014 10:34:00 AM,01/07/2014 01:20:00 PM,Closed,Graffiti on Public Property,Graffiti on container being used for house remodel is nuisance to neighborhood.  Please get contractor to cover up graffiti.,"Reported as: 1541 Ulloa St, San Francisco",7,"1541 ULLOA ST, SAN FRANCISCO, CA, 94116","(37.741256791142, -122.472791563321)"
3297749,01/22/2014 04:52:00 PM,,Open,Graffiti on Private Property,Graffiti on the front of the bldge.... whiteboard,Hill and Co... 1906 Union,2,"1906 UNION ST, SAN FRANCISCO, CA, 94123","(37.797754962318, -122.430691561144)"
3334978,02/03/2014 05:55:00 PM,02/03/2014 06:43:00 PM,Closed,Graffiti on Public Property,Graffiti on the POLE of the parking meter..,IFO 2032 Union St,2,"2032 UNION ST, SAN FRANCISCO, CA, 94123","(37.797490777776, -122.432768650519)"
3335097,02/03/2014 06:40:00 PM,,Open,Graffiti on Public Property,graffiti on the pole of the parking meter,ifo 2032 Union Street,2,"2032 UNION ST, SAN FRANCISCO, CA, 94123","(37.797490777776, -122.432768650519)"
3332913,02/03/2014 11:15:00 AM,,Open,Sign Repair or Replace,Graffiti on poles and stickers on the sign,,2,"2070 UNION ST, SAN FRANCISCO, CA, 94123","(37.797584964, -122.433433875)"
3332914,02/03/2014 11:16:00 AM,,Open,Sign Repair or Replace,Graffiti on poles and stickers on the sign,,2,"2070 UNION ST, SAN FRANCISCO, CA, 94123","(37.797584964, -122.433433875)"
3331869,02/03/2014 07:48:00 AM,02/03/2014 07:56:00 AM,Closed,Request for City Services,black graffiti on fire hydrant,ifo 400 upper terrace,8,"400 UPPER TER, SAN FRANCISCO, CA, 94117","(37.763180680651, -122.44580574182)"
3315843,01/28/2014 04:11:00 PM,01/28/2014 08:41:00 PM,Closed,Graffiti on Public Property,Graffiti on fire hydrant,"IFO 400 Upper Ter, San Francisco",8,"400 UPPER TER, SAN FRANCISCO, CA, 94117","(37.763180680651, -122.44580574182)"
3293386,01/21/2014 01:15:00 PM,01/22/2014 07:47:00 AM,Closed,Graffiti on Public Property,Graffiti,"Reported as: 1755 San Francisco Bicycle Route 50 San Francisco, CA 94103",6,"6 VALENCIA ST, SAN FRANCISCO, CA, 94103","(37.772425024469, -122.422660521394)"
3269971,01/14/2014 11:45:00 AM,01/14/2014 02:27:00 PM,Closed,Graffiti on Public Property,Graffiti on median of market and valencia,"Reported as: Franklin St, San Francisco",6,"6 VALENCIA ST, SAN FRANCISCO, CA, 94103","(37.772425024469, -122.422660521394)"
3269460,01/14/2014 10:02:00 AM,,Open,Graffiti on Private Property,Graffiti - Private  Private property graffiti,174 VALENCIA ST,8,"174 VALENCIA ST, SAN FRANCISCO, CA, 94103","(37.770313096256, -122.422475853359)"
3282130,01/17/2014 01:03:00 PM,,Open,Graffiti on Private Property,Graffiti - Private  Private property graffiti,225 VALENCIA ST,9,"225 VALENCIA ST, SAN FRANCISCO, CA, 94103","(37.769438190375, -122.42225428564)"
3282938,01/17/2014 04:08:00 PM,01/18/2014 11:16:00 AM,Closed,Graffiti on Private Property,"graffiti is on the tiles on the front of the church, graffiti has been there for years.","On the front of the church at 245 Valencia, on the tiles",9,"245 VALENCIA ST, SAN FRANCISCO, CA, 94103","(37.7687398701, -122.422187391966)"
3269461,01/14/2014 10:02:00 AM,,Open,Graffiti on Private Property,Graffiti - Private  Private property graffiti,337 VALENCIA ST,9,"337 VALENCIA ST, SAN FRANCISCO, CA, 94103","(37.76749713283, -122.422067389717)"
3269458,01/14/2014 10:02:00 AM,,Open,Graffiti on Private Property,Graffiti - Private  Private property graffiti,337 VALENCIA ST,9,"337 VALENCIA ST, SAN FRANCISCO, CA, 94103","(37.76749713283, -122.422067389717)"
3324856,01/31/2014 09:04:00 AM,,Open,Graffiti on Private Property,Graffiti - Private  Private property graffiti,455 VALENCIA ST,9,"455 VALENCIA ST, SAN FRANCISCO, CA, 94103","(37.76570085502, -122.421892990601)"
3310182,01/27/2014 09:54:00 AM,01/28/2014 11:21:00 AM,Closed,Graffiti on Private Property,Graffiti,500 Valencia -graffiti on the front and the 16th St. side of Check and Cash,8,"500 VALENCIA ST, SAN FRANCISCO, CA, 94110","(37.764864672916, -122.421950789938)"
3264637,01/13/2014 09:13:00 AM,01/14/2014 10:18:00 AM,Closed,Graffiti on Private Property,Graffiti on the front of the building and on the 16 th street side. Its spray paint.,At 500 Valencia,8,"500 VALENCIA ST, SAN FRANCISCO, CA, 94110","(37.764864672916, -122.421950789938)"
3322276,01/30/2014 01:36:00 PM,,Open,Graffiti on Public Property,Graffiti on newspaper stand,"513 VALENCIA ST, SAN FRANCISCO, CA, 94103",9,"513 VALENCIA ST, SAN FRANCISCO, CA, 94103","(37.764710349, -122.421727009)"
3308134,01/26/2014 01:12:00 PM,01/28/2014 06:17:00 AM,Closed,Graffiti on Public Property,Graffiti on light pole in front of 535 Valencia.,"Reported as: 542 Valencia St, San Francisco",8,"536 VALENCIA ST, SAN FRANCISCO, CA, 94110","(37.76430610237, -122.421897292561)"
3269459,01/14/2014 10:02:00 AM,,Open,Graffiti on Private Property,Graffiti - Private  Private property graffiti,593 VALENCIA ST,9,"593 VALENCIA ST, SAN FRANCISCO, CA, 94110","(37.763445542961, -122.421676097709)"
3271123,01/14/2014 03:08:00 PM,01/16/2014 06:17:00 AM,Closed,Graffiti on Public Property,Graffiti on a pole Next to parking meter,IFO 700 Valencia,8,"700 VALENCIA ST, SAN FRANCISCO, CA, 94110","(37.761648743465, -122.421642792684)"
3332091,02/03/2014 08:41:00 AM,,Open,Graffiti on Public Property,Spray painted in white graffiti the traffic signal pole. ,IFO address 800 Valencia & cross street is 19th street,8,"800 VALENCIA ST, SAN FRANCISCO, CA, 94110","(37.760075251549, -122.421492106826)"
3332112,02/03/2014 08:43:00 AM,,Open,Graffiti on Public Property,Spray painted in white graffiti. ,800 Valencia street,8,"800 VALENCIA ST, SAN FRANCISCO, CA, 94110","(37.760075251549, -122.421492106826)"
3253229,01/09/2014 02:49:00 PM,01/24/2014 05:27:00 AM,Closed,Graffiti on Public Property,"graffiti on newspaper box 

http://twitpic.com/drqek8  ",801 Valencia ,9,"801 VALENCIA ST, SAN FRANCISCO, CA, 94110","(37.760083579485, -122.42135413476)"
3308850,01/26/2014 06:03:00 PM,01/26/2014 07:16:00 PM,Closed,Graffiti on Public Property,Graffiti on AT&T utility box,Near 817 Valencia/19th St,9,"817 VALENCIA ST, SAN FRANCISCO, CA, 94110","(37.75984528031, -122.421331314662)"
3322205,01/30/2014 01:17:00 PM,01/31/2014 08:18:00 AM,Closed,Graffiti on Private Property,graffiti has been abated. Service request number 1497274,1150 valencia,8,"1150 VALENCIA ST, SAN FRANCISCO, CA, 94110","(37.75447950586, -122.420955639302)"
3299990,01/23/2014 12:34:00 PM,,Open,Graffiti on Private Property,graffiti near the garage area,1157 Valencia St,9,"1157 VALENCIA ST, SAN FRANCISCO, CA, 94110","(37.754396205684, -122.420808930044)"
3273618,01/15/2014 10:02:00 AM,,Open,Graffiti on Private Property,Graffiti - Private  Private property graffiti,1240 VALENCIA ST,8,"1240 VALENCIA ST, SAN FRANCISCO, CA, 94110","(37.753037424606, -122.420820181821)"
3274075,01/15/2014 11:09:00 AM,01/15/2014 12:14:00 PM,Closed,Request for City Services,graffiti on hydrant ,at romelo ,3,"549 VALLEJO ST, SAN FRANCISCO, CA, 94133","(37.798828812627, -122.40633196365)"
3329023,02/01/2014 03:31:00 PM,02/02/2014 10:18:00 AM,Closed,Graffiti on Private Property,Gang Graffiti on the back doors and walls of this building facing Frasno st,567 Vallejo St on the walls and doors of the back of this house facing Fresno St,3,"567 VALLEJO ST, SAN FRANCISCO, CA, 94133","(37.798797956924, -122.406581550153)"
3330206,02/02/2014 10:03:00 AM,,Open,Graffiti on Private Property,Graffiti - Private  Private property graffiti,610 VALLEJO ST,3,"610 VALLEJO ST, SAN FRANCISCO, CA, 94133","(37.798807477265, -122.407409765813)"
3274949,01/15/2014 01:47:00 PM,01/15/2014 02:19:00 PM,Closed,Internal Service Request,Caller reporting in offensive graffiti on utility box mounted on sidewalk. ,In front of 1885 Vallejo and cross street is Octavia.,2,"1885 VALLEJO ST, SAN FRANCISCO, CA, 94123","(37.796043040678, -122.428256589482)"
3275109,01/15/2014 02:16:00 PM,01/17/2014 03:25:00 PM,Closed,Graffiti on Public Property,Caller reporting in offensive graffiti on utility box mounted on sidewalk.,In front of 1885 Vallejo and cross street is Octavia.,2,"1885 VALLEJO ST, SAN FRANCISCO, CA, 94123","(37.796043040678, -122.428256589482)"
3262034,01/12/2014 10:02:00 AM,,Open,Graffiti on Private Property,Graffiti - Private  Private property graffiti,1300 VAN DYKE AVE,10,"1300 VAN DYKE AVE, SAN FRANCISCO, CA, 94124","(37.72606215994, -122.386816192284)"
3333622,02/03/2014 01:28:00 PM,,Open,Graffiti on Public Property,gang graffiti on the city can,NWC of Van Ness and Market,5,"25 VAN NESS AVE, SAN FRANCISCO, CA, 94102","(37.775649557644, -122.419512540972)"
3286300,01/18/2014 08:53:00 PM,01/21/2014 12:17:00 PM,Closed,Graffiti on Private Property,Tag graffiti has been on the building for two months.,"IFO 780 Van Ness, On the Van Ness side of the Walgreens building toward the mid-block, its the Copy Shop(Print shop)",6,"780 VAN NESS AVE, SAN FRANCISCO, CA, 94102","(37.782732811352, -122.420632929791)"
3267885,01/13/2014 06:53:00 PM,,Open,Graffiti on Private Property,non offensive graffiti,glass doors to the left of main enterance ,3,"1600 VAN NESS AVE, SAN FRANCISCO, CA, 94109","(37.790372095165, -122.42225036743)"
3254171,01/09/2014 05:57:00 PM,01/12/2014 01:18:00 PM,Closed,Graffiti on Private Property,Graffiti on and next to garage on France between Athens and Vienna. The garage belongs to the house at 701 Vienna.,"Reported as: 721 France Ave, San Francisco",11,"699 VIENNA ST, SAN FRANCISCO, CA, 94112","(37.717355812, -122.432465674)"
3281069,01/17/2014 09:02:00 AM,,Open,Graffiti on Private Property,Graffiti - Private  Private property graffiti,77 WALLER ST,8,"77 WALLER ST, SAN FRANCISCO, CA, 94102","(37.771790059876, -122.424926825019)"
3300121,01/23/2014 01:08:00 PM,,Open,Internal Service Request,graffiti on the blue mail box,1201 waller cross central ,5,"1201 WALLER ST, SAN FRANCISCO, CA, 94117","(37.769436388843, -122.443499646567)"
3315992,01/28/2014 04:42:00 PM,01/28/2014 05:13:00 PM,Closed,Graffiti on Public Property,White graffiti on west side of blue box,"Reported as: 1211 Waller St, San Francisco",5,"1211 WALLER ST, SAN FRANCISCO, CA, 94117","(37.769364407, -122.443627344)"
3262865,01/12/2014 02:29:00 PM,01/15/2014 01:00:00 PM,Closed,Sign Repair or Replace,Pole graffiti,,5,"1457 WALLER ST, SAN FRANCISCO, CA, 94117","(37.768893104111, -122.447730005395)"
3255263,01/10/2014 08:15:00 AM,01/10/2014 08:54:00 AM,Closed,Graffiti on Public Property,White graffiti on support line for wood pole,"Reported as: 662 Clayton St, San Francisco",5,"1486 WALLER ST, SAN FRANCISCO, CA, 94117","(37.769002406367, -122.448181646028)"
3255481,01/10/2014 08:53:00 AM,01/11/2014 03:25:00 PM,Closed,Graffiti on Public Property,CUSTOMER STATES THAT THERE IS GRAFFITI ON THE POLE.  ,IN FRONT OF 1486 WALLER STREET. ,5,"1486 WALLER ST, SAN FRANCISCO, CA, 94117","(37.769002406367, -122.448181646028)"
3255293,01/10/2014 08:21:00 AM,,Open,Graffiti on Private Property,Fence sign cover with graffiti,"Reported as: 1525 Waller St, San Francisco",5,"1525 WALLER ST, SAN FRANCISCO, CA, 94117","(37.768531764, -122.449086828)"
3333018,02/03/2014 11:35:00 AM,02/03/2014 01:16:00 PM,Closed,Graffiti on Public Property,"NE corner of Waller and Belvedere, graffiti on metal street light pole at corner, thanks","Reported as: 1544 Waller St San Francisco, CA 94117",5,"1544 WALLER ST, SAN FRANCISCO, CA, 94117","(37.768850608, -122.449373757)"
3333058,02/03/2014 11:44:00 AM,02/03/2014 01:16:00 PM,Closed,Graffiti on Public Property,"NE corner of Waller and Belvedere, graffiti on metal street light pole at corner, thanks","Reported as: 1544 Waller St San Francisco, CA 94117",5,"1544 WALLER ST, SAN FRANCISCO, CA, 94117","(37.768850608, -122.449373757)"
3330761,02/02/2014 01:59:00 PM,,Open,Sign Repair or Replace,Black graffiti back if stop,,5,"1548 WALLER ST, SAN FRANCISCO, CA, 94117","(37.768839568, -122.449459978)"
3291312,01/20/2014 07:19:00 PM,,Open,Sign Repair or Replace,"SW corner of Waller and Belvedere, graffiti on permit parking sign",,5,"1573 WALLER ST, SAN FRANCISCO, CA, 94117","(37.768611899338, -122.449935156203)"
3328442,02/01/2014 12:31:00 PM,,Open,Graffiti on Public Property,"SW corner of Cole and Waller, graffiti on Chronicle news rack at corner","Reported as: 701 Cole St San Francisco, CA 94117",5,"1609 WALLER ST, SAN FRANCISCO, CA, 94117","(37.768470317, -122.450609521)"
3332732,02/03/2014 10:45:00 AM,,Open,Sign Repair or Replace,"SW corner of Cole and Waller, graffiti on back of stop sign, thanks",,5,"1609 WALLER ST, SAN FRANCISCO, CA, 94117","(37.768470317, -122.450609521)"
3251055,01/09/2014 08:39:00 AM,01/11/2014 06:20:00 AM,Closed,Graffiti on Public Property,CUSTOMER STATES THAT THE POLE HAS GRAFFITI ON IT. ,IN FRONT OF 1742 WALLER STREET. ,5,"1742 WALLER ST, SAN FRANCISCO, CA, 94117","(37.768406610147, -122.452411818084)"
3251592,01/09/2014 10:06:00 AM,,Open,Graffiti on Private Property,Graffiti - Private  Private property graffiti,11 WALTER U LUM PL,3,"11 WALTER U LUM PL, SAN FRANCISCO, CA, 94108","(37.794446826022, -122.405754494314)"
3262983,01/12/2014 03:06:00 PM,01/30/2014 02:18:00 PM,Closed,Graffiti on Private Property,Graffiti in garage door,"Reported as: 415-425 Warren Drive, San Francisco, CA 94131, USA",7,"425 WARREN DR, SAN FRANCISCO, CA, 94131","(37.757380573017, -122.461948191084)"
3270401,01/14/2014 01:05:00 PM,,Open,Graffiti on Private Property,Graffiti - Private  Private property graffiti,752 WASHINGTON ST,3,"752 WASHINGTON ST, SAN FRANCISCO, CA, 94108","(37.795245073636, -122.406115595833)"
3336371,02/04/2014 10:03:00 AM,,Open,Graffiti on Private Property,Graffiti - Private  Private property graffiti,808 WASHINGTON ST,3,"808 WASHINGTON ST, SAN FRANCISCO, CA, 94108","(37.79517564734, -122.406666878815)"
3270405,01/14/2014 01:05:00 PM,,Open,Graffiti on Private Property,Graffiti - Private  Private property graffiti,813 WASHINGTON ST,3,"813 WASHINGTON ST, SAN FRANCISCO, CA, 94108","(37.795050374834, -122.406776537925)"
3270400,01/14/2014 01:05:00 PM,,Open,Graffiti on Private Property,Graffiti - Private  Private property graffiti,815 WASHINGTON ST,3,"815 WASHINGTON ST, SAN FRANCISCO, CA, 94108","(37.795044069105, -122.406825909362)"
3325331,01/31/2014 10:50:00 AM,02/02/2014 07:19:00 AM,Closed,Graffiti on Public Property,Graffiti on pole on waver lay and washington,828 Washington,3,"828 WASHINGTON ST, SAN FRANCISCO, CA, 94108","(37.795182532, -122.40705089)"
3270407,01/14/2014 01:05:00 PM,,Open,Graffiti on Private Property,Graffiti - Private  Private property graffiti,860 WASHINGTON ST,3,"860 WASHINGTON ST, SAN FRANCISCO, CA, 94108","(37.79508259999, -122.407398297216)"
3270404,01/14/2014 01:05:00 PM,,Open,Graffiti on Private Property,Graffiti - Private  Private property graffiti,867 WASHINGTON ST,3,"867 WASHINGTON ST, SAN FRANCISCO, CA, 94108","(37.794940162725, -122.407644351143)"
3249532,01/08/2014 05:18:00 PM,01/09/2014 11:41:00 AM,Closed,Graffiti on Public Property,Graffiti on bus kiosk,"Reported as: 1607 Washington St, San Francisco",3,"1605 WASHINGTON ST, SAN FRANCISCO, CA, 94109","(37.793298025, -122.419839564)"
3251216,01/09/2014 09:03:00 AM,,Open,Graffiti on Private Property,Graffiti - Private  Private property graffiti,36 WAVERLY PL,3,"36 WAVERLY PL, SAN FRANCISCO, CA, 94108","(37.793644021183, -122.406639517316)"
3251218,01/09/2014 09:03:00 AM,,Open,Graffiti on Private Property,Graffiti - Private  Private property graffiti,116 WAVERLY PL,3,"116 WAVERLY PL, SAN FRANCISCO, CA, 94108","(37.794368075741, -122.406785835108)"
3251221,01/09/2014 09:04:00 AM,,Open,Graffiti on Private Property,Graffiti - Private  Private property graffiti,155 WAVERLY PL,3,"155 WAVERLY PL, SAN FRANCISCO, CA, 94108","(37.794671047164, -122.406987935896)"
3243623,01/07/2014 01:19:00 PM,01/08/2014 03:09:00 PM,Closed,Graffiti on Public Property,Graffiti on pole,"52 WEBSTER ST, SAN FRANCISCO, CA, 94102",5,"52 WEBSTER ST, SAN FRANCISCO, CA, 94102","(37.770517131, -122.428299885)"
3310681,01/27/2014 11:31:00 AM,,Open,Request for City Services,PRIVATE TREE- DAMAGED; graffiti spray painted on tree see pic: http://mobile311.sfgov.org/media/san_francisco/report/photos/52e6b0fbdf8615fd83bc3189/report.jpg,,5,"53 WEBSTER ST, SAN FRANCISCO, CA, 94117","(37.770490748583, -122.428504121935)"
3310615,01/27/2014 11:13:00 AM,,Open,Sign Repair or Replace,Parking sign graffiti,,8,"133 WEBSTER ST, SAN FRANCISCO, CA, 94102","(37.771278087, -122.426061656)"
3328387,02/01/2014 12:12:00 PM,,Open,Graffiti on Private Property,twitter reports graffiti on side of bldg. ,"side of apartment at 625 Webster, ",5,"625 WEBSTER ST, SAN FRANCISCO, CA, 94117","(37.776498024376, -122.429695231593)"
3324941,01/31/2014 09:23:00 AM,02/02/2014 07:20:00 AM,Closed,Graffiti on Public Property, pole graffiti,"40 Wentworth Pl, San Francisco",3,"60 WENTWORTH PL, SAN FRANCISCO, CA, 94108","(37.795732753905, -122.406084235489)"
3251590,01/09/2014 10:06:00 AM,,Open,Graffiti on Private Property,Graffiti - Private  Private property graffiti,17 WENTWORTH PL,3,"17 WENTWORTH PL, SAN FRANCISCO, CA, 94108","(37.795350795094, -122.406146497183)"
3251589,01/09/2014 10:06:00 AM,,Open,Graffiti on Private Property,Graffiti - Private  Private property graffiti,19 WENTWORTH PL,3,"19 WENTWORTH PL, SAN FRANCISCO, CA, 94108","(37.795367661804, -122.406149940637)"
3261342,01/11/2014 08:02:00 PM,,Open,Graffiti on Private Property,Graffiti - Private  Private property graffiti on the building..,377 West Portal Ave,7,"377 WEST PORTAL AVE, SAN FRANCISCO, CA, 94127","(37.73688293945, -122.470150857162)"
3251018,01/09/2014 08:32:00 AM,,Open,Sign Repair or Replace,Pedestrian traffic sign covered in purple graffiti on north side of Woodside,,7,"354 WOODSIDE AVE, SAN FRANCISCO, CA, 94127","(37.745403754, -122.452927099)"
3292467,01/21/2014 09:52:00 AM,01/24/2014 07:17:00 AM,Closed,Graffiti on Public Property,"Twitter reports ""White gang graffiti on utility pole at corner of York and 26th streets. Closest address: 1405 York."" ""The graffiti is a white color--not sure what color the gang is. :)""",Near 1405 York,9,"1405 YORK ST, SAN FRANCISCO, CA, 94110","(37.749574573956, -122.40780710523)"
3262033,01/12/2014 10:02:00 AM,,Open,Graffiti on Private Property,Graffiti - Private  Private property graffiti,1500 YOSEMITE AVE,10,"1500 YOSEMITE AVE, SAN FRANCISCO, CA, 94124","(37.725867062113, -122.389816576922)"
3272068,01/14/2014 06:49:00 PM,01/14/2014 08:15:00 PM,Closed,Graffiti on Public Property,Graffiti on lightpole,IFO 717 Hayes St.,5,"717 HAYES ST, SAN FRANCISCO, CA, 94102","(37.776161010286, -122.428203682241)"
3307661,01/26/2014 09:50:00 AM,01/30/2014 06:35:00 AM,Closed,All RPD Issues,Graffiti removal needed on park bench at Alamo square park near dog park section,Alamo Square - Park Bench at Alamo Square Park,5,"Alamo Square, , SAN FRANCISCO, CA, 94117","(37.7763488, -122.4346737)"
